individual-local-identifier,timestamp,location-long,location-lat,argos:lc,argos:nb-mes,sensor-type,manually-marked-outlier
"2007CA-Bmu-05670",2007-12-11 00:06:49.000,-110.38999999999999,20.996,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-11 05:28:00.000,-110.26600000000002,21.144,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-11 12:42:36.000,-110.03199999999998,20.953,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-13 05:10:18.000,-109.30799999999999,20.472,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-13 12:08:15.000,-108.934,20.243,"1",7,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-13 12:19:07.000,-108.86000000000001,20.19,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-13 19:01:40.000,-108.654,20.046,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-15 00:37:00.000,-107.738,19.33,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-15 05:41:15.000,-107.792,19.27,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-15 12:56:51.000,-107.56200000000001,19.164,"1",7,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-15 18:14:28.000,-107.41,19.02,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-15 18:32:26.000,-107.417,19.02,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-17 05:04:16.000,-106.697,18.152,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-17 05:18:47.000,-106.702,18.168,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-17 12:14:41.000,-106.56,17.992,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-19 00:12:23.000,-105.655,17.218,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-19 12:49:25.000,-105.23000000000002,17.042,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-19 13:01:36.000,-105.112,16.985,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-21 05:22:05.000,-103.95100000000002,16.291,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-25 05:35:15.000,-101.43299999999999,14.305,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-25 05:37:20.000,-101.49799999999999,14.307,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-29 12:28:19.000,-98.32,10.989,"1",5,"argos-doppler-shift",
"2007CA-Bmu-05670",2007-12-31 12:09:27.000,-97.267,10.282,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2008-01-02 18:50:28.000,-96.78899999999999,9.97,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2008-01-08 05:11:23.000,-97.149,9.822,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2008-01-10 05:06:02.000,-97.219,10.216,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05670",2008-01-20 05:30:46.000,-97.44600000000003,9.276,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-18 00:38:56.000,-119.548,34.272,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-18 12:19:04.000,-120.018,34.145,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-20 05:26:40.000,-120.399,33.77,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-22 18:48:35.000,-119.441,34.217,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-24 12:50:46.000,-120.607,34.306,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-26 12:20:58.000,-121.202,33.982,"Z",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-28 12:17:01.000,-119.59899999999999,34.17,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-09-30 05:22:46.000,-119.70400000000001,34.163,"2",7,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-02 12:20:54.000,-119.56200000000001,34.133,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-02 12:56:37.000,-119.506,34.113,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-04 05:30:48.000,-119.20499999999998,33.909,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-04 05:40:06.000,-119.61700000000002,34.147,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-10 12:30:30.000,-119.613,34.215,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-10 12:56:53.000,-119.089,33.862,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-12 00:08:55.000,-119.166,34.433,"B",2,"argos-doppler-shift",true
"2007CA-Bmu-05801",2007-10-12 01:00:59.000,-119.846,34.083,"Z",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-12 05:52:13.000,-120.013,34.143,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-12 18:13:16.000,-119.638,34.156,"0",8,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-12 18:35:50.000,-119.667,34.164,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-14 00:14:52.000,-119.65699999999998,34.147,"2",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-14 05:04:18.000,-119.49599999999998,34.116,"",12,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-14 05:33:46.000,-119.483,34.108,"2",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-14 12:16:29.000,-119.55599999999998,34.15,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-16 05:59:00.000,-119.511,34.147,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-16 18:20:10.000,-119.55599999999998,34.133,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-16 18:51:27.000,-119.601,34.136,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-18 00:42:42.000,-119.52600000000001,34.067,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-18 05:51:15.000,-119.48000000000002,34.075,"2",8,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-18 12:43:00.000,-119.46100000000001,34.087,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-18 18:10:57.000,-119.34699999999998,34.099,"2",11,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-20 00:14:45.000,-119.744,33.932,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-20 05:05:43.000,-119.38,34.118,"0",12,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-20 06:00:46.000,-119.19799999999998,34.203,"A",3,"argos-doppler-shift",true
"2007CA-Bmu-05801",2007-10-22 00:26:49.000,-119.333,34.025,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-22 05:18:59.000,-119.42000000000002,34.138,"2",7,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-22 12:23:58.000,-119.411,34.108,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-22 18:32:06.000,-119.45999999999998,34.185,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-24 05:26:05.000,-119.35,34.008,"1",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-24 18:32:14.000,-118.726,33.829,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-26 00:52:10.000,-118.608,33.787,"1",16,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-26 05:25:58.000,-118.55200000000002,33.776,"1",10,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-26 12:49:22.000,-118.543,33.76,"1",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-26 18:41:53.000,-118.518,33.758,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-28 00:25:10.000,-118.50200000000001,33.738,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-28 05:42:11.000,-118.50999999999999,33.683,"",9,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-28 12:51:32.000,-118.536,33.664,"2",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-28 18:03:24.000,-118.582,33.715,"1",10,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-28 18:37:31.000,-118.53300000000002,33.71,"0",10,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-30 00:05:39.000,-119.257,33.902,"B",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-30 05:32:14.000,-119.618,33.655,"B",10,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-30 12:27:37.000,-118.59,33.87,"0",14,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-30 12:58:34.000,-118.25799999999998,33.603,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-10-30 18:58:14.000,-118.976,34.267,"B",2,"argos-doppler-shift",true
"2007CA-Bmu-05801",2007-11-01 05:58:31.000,-118.69200000000001,33.923,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-01 12:04:24.000,-118.66,33.928,"2",12,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-01 12:07:08.000,-118.63400000000001,33.939,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-01 18:20:47.000,-118.60899999999998,33.826,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-01 18:51:00.000,-118.55799999999999,33.822,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-03 00:38:08.000,-118.60399999999998,33.837,"0",8,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-03 05:19:11.000,-118.62,33.867,"",34,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-03 05:42:57.000,-118.61500000000001,33.861,"2",21,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-03 12:57:48.000,-118.58600000000001,33.831,"2",12,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-03 18:02:40.000,-118.655,33.878,"1",9,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-05 00:34:07.000,-118.636,33.867,"1",9,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-05 12:09:13.000,-118.606,33.851,"1",9,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-05 12:55:59.000,-118.59,33.848,"0",8,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-05 18:42:02.000,-118.56799999999998,33.82,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-05 18:59:42.000,-118.22800000000001,33.866,"0",12,"argos-doppler-shift",true
"2007CA-Bmu-05801",2007-11-07 00:08:28.000,-117.769,32.59,"2",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-07 05:50:54.000,-117.547,32.331,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-12 23:59:59.000,-113.023,24.342,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-13 05:06:15.000,-112.82299999999998,24.234,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-13 05:06:16.000,-112.92500000000001,24.202,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-15 00:07:39.000,-111.756,22.85,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-15 00:48:09.000,-111.78399999999999,22.798,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-17 05:25:23.000,-110.99000000000001,21.15,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-17 12:21:08.000,-110.798,21.012,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-17 12:28:22.000,-110.81299999999999,21.001,"1",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-19 18:34:23.000,-109.303,19.437,"2",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-21 00:04:43.000,-108.76400000000001,18.361,"2",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-21 05:17:36.000,-108.66500000000002,18.14,"1",7,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-21 05:42:38.000,-108.656,18.14,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-21 12:30:30.000,-108.451,17.951,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-21 18:12:30.000,-108.19200000000001,17.763,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-23 00:53:35.000,-107.037,16.881,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-25 00:07:47.000,-105.393,15.374,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-25 05:26:20.000,-105.191,15.235,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-25 12:32:44.000,-104.89699999999999,15.05,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-25 12:33:11.000,-105.513,15.639,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-27 12:06:11.000,-103.29599999999999,13.721,"2",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-11-29 12:42:11.000,-102.03800000000001,12.239,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-03 00:13:18.000,-99.12,9.889,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-03 12:44:21.000,-98.79500000000002,9.776,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-07 00:18:27.000,-97.93700000000001,9.209,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-07 05:06:13.000,-97.957,9.185,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-07 05:45:48.000,-97.827,9.104,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-07 12:53:29.000,-97.95600000000002,9.209,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-09 05:02:36.000,-97.98199999999997,9.27,"1",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-09 12:06:48.000,-98.132,9.304,"1",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-11 00:23:37.000,-97.97800000000001,9.439,"1",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-11 12:55:49.000,-98.053,9.519,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-13 05:08:20.000,-98.00599999999997,9.452,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-13 12:09:09.000,-97.983,9.439,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-13 12:18:01.000,-98.03700000000003,9.466,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-13 18:56:21.000,-97.98500000000001,9.407,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-15 00:29:04.000,-98.26300000000003,9.302,"0",8,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-17 05:15:54.000,-98.27199999999999,9.159,"2",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-17 12:10:59.000,-98.04399999999998,8.751,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-21 05:22:50.000,-98.06700000000001,9.242,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-23 00:38:13.000,-98.339,9.479,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-25 12:27:45.000,-96.61199999999997,8.652,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-25 18:31:22.000,-96.832,8.431,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-27 00:42:59.000,-96.82799999999997,8.731,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-29 12:27:53.000,-96.71100000000001,9.156,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-31 00:47:47.000,-96.71100000000001,9.252,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-31 05:12:01.000,-96.743,9.221,"1",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2007-12-31 12:10:11.000,-96.79500000000002,9.282,"1",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-02 05:46:34.000,-96.78399999999999,9.356,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-02 12:30:53.000,-96.805,9.501,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-04 05:03:46.000,-97.298,9.453,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-04 05:27:31.000,-97.41200000000003,9.642,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-06 00:03:33.000,-97.30700000000002,10.258,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-06 00:03:41.000,-97.368,10.04,"1",10,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-06 05:54:26.000,-97.31399999999996,9.971,"1",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-06 12:36:36.000,-97.36199999999997,9.819,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-08 05:07:47.000,-97.543,10.199,"2",12,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-08 12:14:12.000,-97.404,10.147,"0",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-10 00:04:41.000,-96.983,10.278,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-10 12:37:47.000,-97.09300000000002,10.037,"0",8,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-12 05:13:15.000,-97.21199999999999,9.767,"2",9,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-14 00:12:22.000,-97.10000000000002,9.719,"1",7,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-14 05:19:55.000,-97.17899999999997,9.697,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-14 12:48:45.000,-97.32799999999997,9.746,"0",9,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-16 05:25:17.000,-97.173,9.748,"1",9,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-16 12:02:31.000,-96.52300000000002,9.884,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-16 12:22:45.000,-97.39800000000002,9.714,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-18 12:47:35.000,-97.11900000000003,9.423,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-20 05:26:19.000,-97.26400000000001,8.882,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-20 12:05:45.000,-97.459,8.66,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-22 18:47:30.000,-96.41500000000002,7.934,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-26 00:22:25.000,-93.11400000000003,9.158,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-26 12:07:20.000,-94.64999999999998,8.797,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-01-28 12:11:03.000,-94.69900000000001,8.743,"2",5,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-01 12:16:14.000,-93.97399999999999,8.953,"0",6,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-01 18:42:42.000,-94.16399999999999,9.224,"0",4,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-03 05:06:07.000,-93.23699999999997,9.131,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-07 00:40:36.000,-92.72300000000001,10.307,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-07 05:13:33.000,-92.72500000000002,10.118,"A",3,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-09 12:25:59.000,-92.97699999999998,10.168,"0",8,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-15 05:28:17.000,-92.77600000000001,10.119,"B",2,"argos-doppler-shift",
"2007CA-Bmu-05801",2008-02-21 00:01:46.000,-96.21500000000003,7.482,"Z",6,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-12 05:40:11.000,-114.88400000000001,35.245,"Z",5,"argos-doppler-shift",true
"2007CA-Bmu-10836",2007-09-14 00:37:22.000,-120.064,34.082,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-14 12:49:43.000,-120.12900000000002,34.088,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-14 18:12:01.000,-123.21800000000002,34.868,"Z",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-14 18:56:07.000,-120.34899999999999,33.998,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-16 05:14:43.000,-117.488,34.49,"B",2,"argos-doppler-shift",true
"2007CA-Bmu-10836",2007-09-18 00:37:27.000,-120.619,34.15,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-18 05:03:53.000,-120.012,34.264,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-18 12:55:29.000,-120.25299999999999,34.166,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-20 05:29:00.000,-120.74200000000002,34.128,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-20 18:18:11.000,-120.62200000000001,34.12,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-22 05:06:47.000,-119.72399999999999,33.123,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-24 00:22:14.000,-117.81799999999998,31.583,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-24 12:15:45.000,-117.356,30.925,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-24 18:09:21.000,-117.043,30.521,"",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-24 18:26:28.000,-117.0,30.508,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-26 00:44:11.000,-116.34699999999998,30.589,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-26 05:14:45.000,-116.422,30.62,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-26 12:27:04.000,-116.249,30.582,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-28 12:18:58.000,-116.31700000000001,30.633,"",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-28 18:19:37.000,-116.38999999999999,30.628,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-28 18:32:00.000,-116.332,30.676,"0",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-30 00:48:08.000,-116.53399999999999,30.884,"1",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-30 00:51:35.000,-116.46100000000001,30.781,"0",6,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-30 05:20:52.000,-116.428,30.875,"2",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-09-30 05:24:02.000,-116.42599999999999,30.868,"0",5,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-02 00:02:43.000,-116.51999999999998,30.952,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-02 00:26:48.000,-116.50999999999999,30.996,"1",6,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-02 12:22:54.000,-116.48500000000001,30.925,"1",5,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-02 12:55:52.000,-116.451,30.915,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-02 18:41:43.000,-116.392,30.776,"",6,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-02 18:43:31.000,-116.38900000000001,30.774,"1",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-06 00:03:52.000,-117.81799999999998,30.332,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-06 12:25:02.000,-116.327,30.472,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-08 00:55:01.000,-116.279,30.25,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-08 05:37:56.000,-116.184,30.289,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-08 18:03:31.000,-116.16,30.195,"1",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-10 00:14:23.000,-116.50900000000001,30.046,"Z",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-10 05:16:28.000,-116.239,30.366,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-10 12:33:55.000,-116.12900000000002,30.293,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-12 00:11:58.000,-116.13299999999998,30.327,"",5,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-12 00:59:35.000,-115.95600000000002,30.394,"0",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-12 05:46:51.000,-116.053,30.266,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-12 12:41:17.000,-116.048,30.278,"1",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-12 18:33:07.000,-116.07299999999998,30.313,"0",5,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-14 05:02:56.000,-116.00299999999999,30.172,"",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-14 05:30:04.000,-116.01400000000001,30.15,"1",5,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-14 12:13:15.000,-116.03399999999999,30.139,"0",6,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-14 12:40:52.000,-116.071,30.158,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-16 05:54:23.000,-115.98599999999999,30.066,"1",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-16 18:17:06.000,-115.946,29.992,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-16 18:51:05.000,-115.858,30.003,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-18 00:20:42.000,-115.91399999999999,29.881,"0",7,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-18 00:45:21.000,-115.924,29.946,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-18 05:08:27.000,-115.893,29.814,"A",3,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-18 05:49:33.000,-115.874,29.824,"1",4,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-18 12:41:36.000,-115.87,29.819,"",6,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-18 18:12:04.000,-115.85500000000002,29.771,"1",9,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-20 00:17:21.000,-115.905,29.779,"B",2,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-20 05:08:21.000,-115.774,29.801,"1",9,"argos-doppler-shift",
"2007CA-Bmu-10836",2007-10-20 12:42:47.000,-114.983,29.396,"Z",3,"argos-doppler-shift",
